0	0	0.000416615
0.1	0.0998334	0.000416615
0.2	0.198669	0.000416615
0.3	0.29552	0.000416615
0.4	0.389418	0.000416615
0.5	0.479426	0.000416615
0.6	0.564642	0.000416615
0.7	0.644218	0.000416615
0.8	0.717356	0.000416615
0.9	0.783327	0.000416615
1	0.841471	0.000416615
1.1	0.891207	0.000416615
1.2	0.932039	0.000416615
1.3	0.963558	0.000416615
1.4	0.98545	0.000416615
1.5	0.997495	0.000416615
1.6	0.999574	0.000416615
1.7	0.991665	0.000416615
1.8	0.973848	0.000416615
1.9	0.9463	0.000416615
2	0.909297	0.000416615
2.1	0.863209	0.000416615
2.2	0.808496	0.000416615
2.3	0.745705	0.000416615
2.4	0.675463	0.000416615
2.5	0.598472	0.000416615
2.6	0.515501	0.000416615
2.7	0.42738	0.000416615
2.8	0.334988	0.000416615
2.9	0.239249	0.000416615
3	0.14112	0.000416615
3.1	0.0415807	0.000416615
3.2	-0.0583741	0.000416615
3.3	-0.157746	0.000416615
3.4	-0.255541	0.000416615
3.5	-0.350783	0.000416615
3.6	-0.44252	0.000416615
3.7	-0.529836	0.000416615
3.8	-0.611858	0.000416615
3.9	-0.687766	0.000416615
4	-0.756802	0.000416615
4.1	-0.818277	0.000416615
4.2	-0.871576	0.000416615
4.3	-0.916166	0.000416615
4.4	-0.951602	0.000416615
4.5	-0.97753	0.000416615
4.6	-0.993691	0.000416615
4.7	-0.999923	0.000416615
4.8	-0.996165	0.000416615
4.9	-0.982453	0.000416615
5	-0.958924	0.000416615
5.1	-0.925815	0.000416615
5.2	-0.883455	0.000416615
5.3	-0.832267	0.000416615
5.4	-0.772764	0.000416615
5.5	-0.70554	0.000416615
5.6	-0.631267	0.000416615
5.7	-0.550686	0.000416615
5.8	-0.464602	0.000416615
5.9	-0.373877	0.000416615
6	-0.279415	0.000416615
6.1	-0.182163	0.000416615
