1.77707	-1531.97	-109475	
1.77929	-1808.22	-140383	
1.78113	-2097.05	-175329	
1.78304	-2475.17	-224827	
1.78461	-2870.54	-280792	
1.78624	-3388.11	-360061	
1.78758	-3929.3	-449689	
1.78897	-4637.76	-576635	
1.79012	-5378.55	-720173	
1.79131	-6348.28	-923472	
1.79229	-7362.29	-1.15334e+06	
1.7933	-8689.67	-1.47892e+06	
1.79414	-10077.7	-1.84705e+06	
1.79501	-11894.6	-2.36845e+06	
1.79573	-13794.5	-2.958e+06	
1.79647	-16281.5	-3.793e+06	
1.79708	-18882.1	-4.73714e+06	
1.79772	-22286.4	-6.07436e+06	
1.79824	-25846.2	-7.58637e+06	
1.79878	-30506	-9.72787e+06	
1.79923	-35378.7	-1.21493e+07	
1.7997	-41757.1	-1.55788e+07	
1.80008	-48426.8	-1.94567e+07	
1.80047	-57157.7	-2.49489e+07	
1.8008	-66287.3	-3.11591e+07	
1.80114	-78238.2	-3.99547e+07	
1.80142	-90734.9	-4.99001e+07	
1.80171	-107094	-6.39859e+07	
1.80195	-124199	-7.9913e+07	
1.80219	-146591	-1.02471e+08	
1.8024	-170005	-1.27977e+08	
1.80261	-200656	-1.64103e+08	
1.80279	-232706	-2.04951e+08	
1.80297	-274660	-2.62804e+08	
1.80312	-318530	-3.28221e+08	
1.80327	-375958	-4.20871e+08	
1.8034	-436009	-5.25632e+08	
1.80353	-514616	-6.74007e+08	
1.80364	-596814	-8.41778e+08	
1.80375	-704413	-1.0794e+09	
1.80384	-816927	-1.34807e+09	
1.80394	-964210	-1.72861e+09	
1.80402	-1.11822e+06	-2.15889e+09	
1.8041	-1.31982e+06	-2.7683e+09	
1.80417	-1.53063e+06	-3.45737e+09	
1.80424	-1.80659e+06	-4.43331e+09	
1.8043	-2.09515e+06	-5.53684e+09	
1.80436	-2.47288e+06	-7.09977e+09	
1.80441	-2.86787e+06	-8.86702e+09	
1.80446	-3.38491e+06	-1.137e+10	
1.8045	-3.92557e+06	-1.42002e+10	
1.80455	-4.63331e+06	-1.82086e+10	
1.80458	-5.37337e+06	-2.2741e+10	
1.80462	-6.34213e+06	-2.91603e+10	
1.80465	-7.35514e+06	-3.64188e+10	
1.80468	-8.68119e+06	-4.66991e+10	
1.80471	-1.00678e+07	-5.83232e+10	
1.80474	-1.18829e+07	-7.47866e+10	
1.80476	-1.37809e+07	-9.34022e+10	
1.80478	-1.62655e+07	-1.19768e+11	
1.8048	-1.88635e+07	-1.4958e+11	
1.80482	-2.22644e+07	-1.91803e+11	
1.80484	-2.58206e+07	-2.39546e+11	
1.80486	-3.04758e+07	-3.07165e+11	
1.80487	-3.53436e+07	-3.83623e+11	
1.80489	-4.17156e+07	-4.91912e+11	
1.8049	-4.83787e+07	-6.14357e+11	
1.80491	-5.71009e+07	-7.87778e+11	
1.80492	-6.62214e+07	-9.83868e+11	
1.80493	-7.81604e+07	-1.26159e+12	
1.80494	-9.06447e+07	-1.57562e+12	
1.80495	-1.06987e+08	-2.02039e+12	
1.80496	-1.24076e+08	-2.5233e+12	
1.80497	-1.46445e+08	-3.23557e+12	
1.80497	-1.69836e+08	-4.04096e+12	
1.80498	-2.00456e+08	-5.18164e+12	
1.80498	-2.32474e+08	-6.47143e+12	
1.80499	-2.74386e+08	-8.29819e+12	
1.80499	-3.18213e+08	-1.03637e+13	
1.805	-3.75584e+08	-1.32892e+13	
1.805	-4.35574e+08	-1.65971e+13	
1.80501	-5.14104e+08	-2.12821e+13	
1.80501	-5.96219e+08	-2.65796e+13	
1.80501	-7.03711e+08	-3.40825e+13	
1.80502	-8.16112e+08	-4.25661e+13	
1.80502	-9.63249e+08	-5.45817e+13	
1.80502	-1.1171e+09	-6.81679e+13	
1.80503	-1.31851e+09	-8.74104e+13	
1.80503	-1.52911e+09	-1.09168e+14	
1.80503	-1.80479e+09	-1.39984e+14	
1.80503	-2.09306e+09	-1.74828e+14	
1.80503	-2.47042e+09	-2.24179e+14	
1.80504	-2.86501e+09	-2.79981e+14	
1.80504	-3.38154e+09	-3.59013e+14	
1.80504	-3.92166e+09	-4.48378e+14	
1.80504	-4.62869e+09	-5.74945e+14	
1.80504	-5.36801e+09	-7.18058e+14	
1.80504	-6.33581e+09	-9.20752e+14	
1.80504	-7.34781e+09	-1.14994e+15	
1.80504	-8.67254e+09	-1.47455e+15	
1.80505	-1.00578e+10	-1.84158e+15	
1.80505	-1.18711e+10	-2.36143e+15	
1.80505	-1.37672e+10	-2.94922e+15	
1.80505	-1.62493e+10	-3.78173e+15	
1.80505	-1.88447e+10	-4.72306e+15	
1.80505	-2.22422e+10	-6.05628e+15	
1.80505	-2.57949e+10	-7.56379e+15	
1.80505	-3.04454e+10	-9.69889e+15	
1.80505	-3.53083e+10	-1.21131e+16	
1.80505	-4.16741e+10	-1.55324e+16	
1.80505	-4.83305e+10	-1.93986e+16	
1.80505	-5.7044e+10	-2.48745e+16	
1.80505	-6.61554e+10	-3.10661e+16	
1.80505	-7.80825e+10	-3.98355e+16	
1.80505	-9.05543e+10	-4.97511e+16	
1.80505	-1.0688e+11	-6.37949e+16	
1.80505	-1.23952e+11	-7.96744e+16	
1.80505	-1.46299e+11	-1.02165e+17	
1.80505	-1.69667e+11	-1.27595e+17	
1.80505	-2.00256e+11	-1.63613e+17	
1.80505	-2.32242e+11	-2.04339e+17	
1.80505	-2.74113e+11	-2.62019e+17	
1.80505	-3.17896e+11	-3.2724e+17	
1.80505	-3.75209e+11	-4.19614e+17	
1.80505	-4.3514e+11	-5.24062e+17	
1.80505	-5.13591e+11	-6.71994e+17	
1.80505	-5.95625e+11	-8.39264e+17	
1.80505	-7.0301e+11	-1.07617e+18	
1.80505	-8.15299e+11	-1.34405e+18	
1.80505	-9.62289e+11	-1.72344e+18	
1.80506	-1.11599e+12	-2.15244e+18	
1.80506	-1.31719e+12	-2.76003e+18	
1.80506	-1.52758e+12	-3.44704e+18	
1.80506	-1.80299e+12	-4.42007e+18	
1.80506	-2.09097e+12	-5.5203e+18	
1.80506	-2.46795e+12	-7.07856e+18	
1.80506	-2.86215e+12	-8.84053e+18	
1.80506	-3.37817e+12	-1.1336e+19	
1.80506	-3.91775e+12	-1.41577e+19	
1.80506	-4.62408e+12	-1.81542e+19	
1.80506	-5.36266e+12	-2.26731e+19	
1.80506	-6.32949e+12	-2.90732e+19	
1.80506	-7.34048e+12	-3.631e+19	
1.80506	-8.66389e+12	-4.65595e+19	
1.80506	-1.00477e+13	-5.8149e+19	
1.80506	-1.18592e+13	-7.45632e+19	
1.80506	-1.37535e+13	-9.31232e+19	
1.80506	-1.62331e+13	-1.1941e+20	
1.80506	-1.88259e+13	-1.49133e+20	
1.80506	-2.222e+13	-1.9123e+20	
1.80506	-2.57692e+13	-2.3883e+20	
1.80506	-3.04151e+13	-3.06247e+20	
1.80506	-3.52732e+13	-3.82477e+20	
1.80506	-4.16325e+13	-4.90443e+20	
1.80506	-4.82823e+13	-6.12522e+20	
1.80506	-5.69871e+13	-7.85424e+20	
1.80506	-6.60895e+13	-9.80929e+20	
1.80506	-7.80047e+13	-1.25782e+21	
1.80506	-9.04641e+13	-1.57092e+21	
1.80506	-1.06774e+14	-2.01436e+21	
1.80506	-1.23828e+14	-2.51576e+21	
1.80506	-1.46153e+14	-3.22591e+21	
1.80506	-1.69498e+14	-4.02889e+21	
1.80506	-2.00056e+14	-5.16616e+21	
1.80506	-2.32011e+14	-6.4521e+21	
1.80506	-2.7384e+14	-8.2734e+21	
1.80506	-3.17579e+14	-1.03328e+22	
1.80506	-3.74835e+14	-1.32495e+22	
1.80506	-4.34706e+14	-1.65475e+22	
1.80506	-5.13079e+14	-2.12186e+22	
1.80506	-5.95031e+14	-2.65002e+22	
1.80506	-7.02309e+14	-3.39806e+22	
1.80506	-8.14486e+14	-4.2439e+22	
1.80506	-9.61329e+14	-5.44186e+22	
1.80506	-1.11488e+15	-6.79643e+22	
1.80506	-1.31588e+15	-8.71492e+22	
1.80506	-1.52606e+15	-1.08842e+23	
1.80506	-1.80119e+15	-1.39566e+23	
1.80506	-2.08889e+15	-1.74306e+23	
1.80506	-2.46549e+15	-2.23509e+23	
1.80506	-2.8593e+15	-2.79144e+23	
1.80506	-3.3748e+15	-3.57941e+23	
1.80506	-3.91384e+15	-4.47038e+23	
1.80506	-4.61947e+15	-5.73228e+23	
1.80506	-5.35732e+15	-7.15913e+23	
1.80506	-6.32319e+15	-9.18001e+23	
1.80506	-7.33316e+15	-1.14651e+24	
1.80506	-8.65526e+15	-1.47014e+24	
1.80506	-1.00377e+16	-1.83608e+24	
1.80506	-1.18474e+16	-2.35437e+24	
1.80506	-1.37398e+16	-2.94041e+24	
1.80506	-1.62169e+16	-3.77043e+24	
1.80506	-1.88072e+16	-4.70895e+24	
1.80506	-2.21979e+16	-6.03819e+24	
1.80506	-2.57435e+16	-7.54119e+24	
1.80506	-3.03848e+16	-9.66992e+24	
1.80506	-3.5238e+16	-1.20769e+25	
1.80506	-4.1591e+16	-1.5486e+25	
1.80506	-4.82342e+16	-1.93407e+25	
1.80506	-5.69303e+16	-2.48002e+25	
1.80506	-6.60236e+16	-3.09733e+25	
1.80506	-7.79269e+16	-3.97165e+25	
1.80506	-9.03739e+16	-4.96025e+25	
1.80506	-1.06667e+17	-6.36043e+25	
1.80506	-1.23705e+17	-7.94364e+25	
1.80506	-1.46008e+17	-1.0186e+26	
1.80506	-1.69329e+17	-1.27214e+26	
1.80506	-1.99857e+17	-1.63124e+26	
1.80506	-2.31779e+17	-2.03728e+26	
1.80506	-2.73567e+17	-2.61237e+26	
1.80506	-3.17263e+17	-3.26263e+26	
1.80506	-3.74462e+17	-4.1836e+26	
1.80506	-4.34273e+17	-5.22496e+26	
1.80506	-5.12568e+17	-6.69986e+26	
1.80506	-5.94438e+17	-8.36757e+26	
1.80506	-7.01609e+17	-1.07296e+27	
1.80506	-8.13674e+17	-1.34003e+27	
1.80506	-9.60371e+17	-1.7183e+27	
1.80506	-1.11377e+18	-2.14601e+27	
1.80506	-1.31457e+18	-2.75178e+27	
1.80506	-1.52454e+18	-3.43674e+27	
1.80506	-1.7994e+18	-4.40686e+27	
1.80506	-2.08681e+18	-5.5038e+27	
1.80506	-2.46304e+18	-7.05742e+27	
1.80506	-2.85645e+18	-8.81412e+27	
1.80506	-3.37144e+18	-1.13022e+28	
1.80506	-3.90994e+18	-1.41155e+28	
1.80506	-4.61486e+18	-1.81e+28	
1.80506	-5.35198e+18	-2.26053e+28	
1.80506	-6.31688e+18	-2.89863e+28	
1.80506	-7.32585e+18	-3.62015e+28	
1.80506	-8.64663e+18	-4.64205e+28	
1.80506	-1.00277e+19	-5.79752e+28	
1.80506	-1.18356e+19	-7.43405e+28	
1.80506	-1.37261e+19	-9.2845e+28	
1.80506	-1.62007e+19	-1.19053e+29	
1.80506	-1.87884e+19	-1.48687e+29	
1.80506	-2.21758e+19	-1.90659e+29	
1.80506	-2.57178e+19	-2.38117e+29	
1.80506	-3.03545e+19	-3.05333e+29	
1.80506	-3.52029e+19	-3.81335e+29	
1.80506	-4.15496e+19	-4.88978e+29	
1.80506	-4.81861e+19	-6.10692e+29	
1.80506	-5.68736e+19	-7.83078e+29	
1.80506	-6.59578e+19	-9.77998e+29	
1.80506	-7.78492e+19	-1.25407e+30	
1.80506	-9.02838e+19	-1.56622e+30	
1.80506	-1.06561e+20	-2.00834e+30	
1.80506	-1.23582e+20	-2.50825e+30	
1.80506	-1.45862e+20	-3.21627e+30	
1.80506	-1.6916e+20	-4.01685e+30	
1.80506	-1.99658e+20	-5.15073e+30	
1.80506	-2.31548e+20	-6.43283e+30	
1.80506	-2.73294e+20	-8.24868e+30	
1.80506	-3.16946e+20	-1.03019e+31	
1.80506	-3.74088e+20	-1.32099e+31	
1.80506	-4.3384e+20	-1.64981e+31	
1.80506	-5.12057e+20	-2.11552e+31	
1.80506	-5.93846e+20	-2.6421e+31	
1.80506	-7.0091e+20	-3.38791e+31	
1.80506	-8.12863e+20	-4.23122e+31	
1.80506	-9.59414e+20	-5.42561e+31	
1.80506	-1.11266e+21	-6.77613e+31	
1.80506	-1.31326e+21	-8.68889e+31	
1.80506	-1.52302e+21	-1.08517e+32	
1.80506	-1.7976e+21	-1.39149e+32	
1.80506	-2.08473e+21	-1.73785e+32	
1.80506	-2.46058e+21	-2.22841e+32	
1.80506	-2.8536e+21	-2.7831e+32	
1.80506	-3.36808e+21	-3.56872e+32	
1.80506	-3.90605e+21	-4.45703e+32	
1.80506	-4.61026e+21	-5.71515e+32	
1.80506	-5.34664e+21	-7.13775e+32	
1.80506	-6.31059e+21	-9.15258e+32	
1.80506	-7.31855e+21	-1.14308e+33	
1.80506	-8.63801e+21	-1.46575e+33	
1.80506	-1.00177e+22	-1.8306e+33	
1.80506	-1.18238e+22	-2.34734e+33	
1.80506	-1.37124e+22	-2.93163e+33	
1.80506	-1.61846e+22	-3.75917e+33	
1.80506	-1.87697e+22	-4.69488e+33	
1.80506	-2.21537e+22	-6.02015e+33	
1.80506	-2.56922e+22	-7.51866e+33	
1.80506	-3.03242e+22	-9.64103e+33	
1.80506	-3.51678e+22	-1.20408e+34	
1.80506	-4.15082e+22	-1.54397e+34	
1.80506	-4.81381e+22	-1.92829e+34	
1.80506	-5.68169e+22	-2.47261e+34	
1.80506	-6.5892e+22	-3.08808e+34	
1.80506	-7.77716e+22	-3.95978e+34	
1.80506	-9.01938e+22	-4.94543e+34	
1.80506	-1.06455e+23	-6.34143e+34	
1.80506	-1.23458e+23	-7.91991e+34	
1.80506	-1.45717e+23	-1.01555e+35	
1.80506	-1.68991e+23	-1.26834e+35	
1.80506	-1.99459e+23	-1.62637e+35	
1.80506	-2.31318e+23	-2.0312e+35	
1.80506	-2.73022e+23	-2.60456e+35	
1.80506	-3.1663e+23	-3.25288e+35	
1.80506	-3.73715e+23	-4.1711e+35	
1.80506	-4.33408e+23	-5.20936e+35	
1.80506	-5.11546e+23	-6.67985e+35	
1.80506	-5.93254e+23	-8.34257e+35	
1.80506	-7.00211e+23	-1.06975e+36	
1.80506	-8.12053e+23	-1.33603e+36	
1.80506	-9.58458e+23	-1.71316e+36	
1.80506	-1.11155e+24	-2.1396e+36	
1.80506	-1.31195e+24	-2.74356e+36	
1.80506	-1.5215e+24	-3.42648e+36	
1.80506	-1.79581e+24	-4.3937e+36	
1.80506	-2.08265e+24	-5.48736e+36	
1.80506	-2.45813e+24	-7.03633e+36	
1.80506	-2.85076e+24	-8.78779e+36	
1.80506	-3.36472e+24	-1.12684e+37	
1.80506	-3.90215e+24	-1.40733e+37	
1.80506	-4.60567e+24	-1.80459e+37	
1.80506	-5.34131e+24	-2.25378e+37	
1.80506	-6.3043e+24	-2.88997e+37	
1.80506	-7.31126e+24	-3.60934e+37	
1.80506	-8.6294e+24	-4.62818e+37	
1.80506	-1.00077e+25	-5.7802e+37	
1.80506	-1.1812e+25	-7.41184e+37	
1.80506	-1.36987e+25	-9.25676e+37	
1.80506	-1.61685e+25	-1.18698e+38	
1.80506	-1.8751e+25	-1.48243e+38	
1.80506	-2.21316e+25	-1.90089e+38	
1.80506	-2.56666e+25	-2.37406e+38	
1.80506	-3.0294e+25	-3.0442e+38	
1.80506	-3.51327e+25	-3.80195e+38	
1.80506	-4.14668e+25	-4.87517e+38	
1.80506	-4.80901e+25	-6.08868e+38	
1.80506	-5.67602e+25	-7.80738e+38	
1.80506	-6.58263e+25	-9.75077e+38	
1.80506	-7.76941e+25	-1.25032e+39	
1.80506	-9.01039e+25	-1.56155e+39	
1.80506	-1.06349e+26	-2.00234e+39	
1.80506	-1.23335e+26	-2.50075e+39	
1.80506	-1.45571e+26	-3.20666e+39	
1.80506	-1.68823e+26	-4.00485e+39	
1.80506	-1.9926e+26	-5.13534e+39	
1.80506	-2.31087e+26	-6.41361e+39	
1.80506	-2.72749e+26	-8.22404e+39	
1.80506	-3.16315e+26	-1.02711e+40	
1.80506	-3.73343e+26	-1.31705e+40	
1.80506	-4.32976e+26	-1.64488e+40	
1.80506	-5.11036e+26	-2.1092e+40	
1.80506	-5.92662e+26	-2.63421e+40	
1.80506	-6.99513e+26	-3.37779e+40	
1.80506	-8.11244e+26	-4.21858e+40	
1.80506	-9.57502e+26	-5.4094e+40	
1.80506	-1.11044e+27	-6.75588e+40	
1.80506	-1.31064e+27	-8.66293e+40	
1.80506	-1.51998e+27	-1.08193e+41	
1.80506	-1.79402e+27	-1.38733e+41	
1.80506	-2.08057e+27	-1.73266e+41	
1.80506	-2.45568e+27	-2.22176e+41	
1.80506	-2.84792e+27	-2.77479e+41	
1.80506	-3.36136e+27	-3.55805e+41	
1.80506	-3.89826e+27	-4.44371e+41	
1.80506	-4.60108e+27	-5.69808e+41	
1.80506	-5.33599e+27	-7.11642e+41	
1.80506	-6.29801e+27	-9.12524e+41	
1.80506	-7.30397e+27	-1.13967e+42	
1.80506	-8.6208e+27	-1.46137e+42	
1.80506	-9.99776e+27	-1.82513e+42	
1.80506	-1.18003e+28	-2.34033e+42	
1.80506	-1.36851e+28	-2.92287e+42	
1.80506	-1.61523e+28	-3.74794e+42	
1.80506	-1.87323e+28	-4.68086e+42	
1.80506	-2.21095e+28	-6.00217e+42	
1.80506	-2.5641e+28	-7.4962e+42	
1.80506	-3.02638e+28	-9.61223e+42	
1.80506	-3.50977e+28	-1.20049e+43	
1.80506	-4.14254e+28	-1.53936e+43	
1.80506	-4.80422e+28	-1.92253e+43	
1.80506	-5.67037e+28	-2.46522e+43	
1.80506	-6.57607e+28	-3.07885e+43	
1.80506	-7.76167e+28	-3.94795e+43	
1.80506	-9.00141e+28	-4.93066e+43	
1.80506	-1.06243e+29	-6.32248e+43	
1.80506	-1.23212e+29	-7.89625e+43	
1.80506	-1.45426e+29	-1.01252e+44	
1.80506	-1.68655e+29	-1.26455e+44	
1.80506	-1.99061e+29	-1.62151e+44	
1.80506	-2.30857e+29	-2.02513e+44	
1.80506	-2.72478e+29	-2.59678e+44	
1.80506	-3.15999e+29	-3.24316e+44	
1.80506	-3.72971e+29	-4.15864e+44	
1.80506	-4.32544e+29	-5.19379e+44	
1.80506	-5.10527e+29	-6.65989e+44	
1.80506	-5.92072e+29	-8.31765e+44	
1.80506	-6.98816e+29	-1.06656e+45	
1.80506	-8.10435e+29	-1.33204e+45	
1.80506	-9.56548e+29	-1.70804e+45	
1.80506	-1.10933e+30	-2.1332e+45	
1.80506	-1.30933e+30	-2.73536e+45	
1.80506	-1.51847e+30	-3.41624e+45	
1.80506	-1.79223e+30	-4.38057e+45	
1.80506	-2.0785e+30	-5.47097e+45	
1.80506	-2.45323e+30	-7.01531e+45	
1.80506	-2.84508e+30	-8.76153e+45	
1.80506	-3.35801e+30	-1.12347e+46	
1.80506	-3.89438e+30	-1.40312e+46	
1.80506	-4.59649e+30	-1.7992e+46	
1.80506	-5.33067e+30	-2.24705e+46	
1.80506	-6.29173e+30	-2.88134e+46	
1.80506	-7.29669e+30	-3.59855e+46	
1.80506	-8.6122e+30	-4.61435e+46	
1.80506	-9.9878e+30	-5.76294e+46	
1.80506	-1.17885e+31	-7.3897e+46	
1.80506	-1.36714e+31	-9.22911e+46	
1.80506	-1.61362e+31	-1.18343e+47	
1.80506	-1.87136e+31	-1.478e+47	
1.80506	-2.20875e+31	-1.89521e+47	
1.80506	-2.56154e+31	-2.36696e+47	
1.80506	-3.02336e+31	-3.03511e+47	
1.80506	-3.50627e+31	-3.7906e+47	
1.80506	-4.13841e+31	-4.8606e+47	
1.80506	-4.79943e+31	-6.07049e+47	
1.80506	-5.66471e+31	-7.78406e+47	
1.80506	-6.56952e+31	-9.72164e+47	
1.80506	-7.75393e+31	-1.24659e+48	
1.80506	-8.99244e+31	-1.55688e+48	
1.80506	-1.06137e+32	-1.99636e+48	
1.80506	-1.2309e+32	-2.49328e+48	
1.80506	-1.45281e+32	-3.19708e+48	
1.80506	-1.68487e+32	-3.99289e+48	
1.80506	-1.98863e+32	-5.12e+48	
1.80506	-2.30627e+32	-6.39445e+48	
1.80506	-2.72206e+32	-8.19947e+48	
1.80506	-3.15684e+32	-1.02404e+49	
1.80506	-3.72599e+32	-1.31311e+49	
1.80506	-4.32113e+32	-1.63997e+49	
1.80506	-5.10018e+32	-2.1029e+49	
1.80506	-5.91481e+32	-2.62634e+49	
1.80506	-6.98119e+32	-3.3677e+49	
1.80506	-8.09627e+32	-4.20598e+49	
1.80506	-9.55594e+32	-5.39324e+49	
1.80506	-1.10823e+33	-6.7357e+49	
1.80506	-1.30803e+33	-8.63705e+49	
1.80506	-1.51696e+33	-1.07869e+50	
1.80506	-1.79045e+33	-1.38319e+50	
1.80506	-2.07643e+33	-1.72749e+50	
1.80506	-2.45079e+33	-2.21512e+50	
1.80506	-2.84224e+33	-2.7665e+50	
1.80506	-3.35467e+33	-3.54742e+50	
1.80506	-3.89049e+33	-4.43044e+50	
1.80506	-4.59191e+33	-5.68106e+50	
1.80506	-5.32536e+33	-7.09516e+50	
1.80506	-6.28546e+33	-9.09798e+50	
1.80506	-7.28941e+33	-1.13626e+51	
1.80506	-8.60362e+33	-1.457e+51	
1.80506	-9.97784e+33	-1.81968e+51	
1.80506	-1.17767e+34	-2.33333e+51	
1.80506	-1.36578e+34	-2.91414e+51	
1.80506	-1.61201e+34	-3.73674e+51	
1.80506	-1.8695e+34	-4.66687e+51	
1.80506	-2.20655e+34	-5.98424e+51	
1.80506	-2.55899e+34	-7.47381e+51	
1.80506	-3.02035e+34	-9.58351e+51	
1.80506	-3.50278e+34	-1.1969e+52	
1.80506	-4.13429e+34	-1.53476e+52	
1.80506	-4.79464e+34	-1.91679e+52	
1.80506	-5.65907e+34	-2.45786e+52	
1.80506	-6.56297e+34	-3.06966e+52	
1.80506	-7.7462e+34	-3.93616e+52	
1.80506	-8.98347e+34	-4.91593e+52	
1.80506	-1.06031e+35	-6.3036e+52	
1.80506	-1.22967e+35	-7.87266e+52	
1.80506	-1.45137e+35	-1.0095e+53	
1.80506	-1.68319e+35	-1.26077e+53	
1.80506	-1.98665e+35	-1.61667e+53	
1.80506	-2.30397e+35	-2.01908e+53	
1.80506	-2.71935e+35	-2.58902e+53	
1.80506	-3.1537e+35	-3.23347e+53	
1.80506	-3.72228e+35	-4.14622e+53	
1.80506	-4.31682e+35	-5.17828e+53	
1.80506	-5.0951e+35	-6.64e+53	
1.80506	-5.90892e+35	-8.2928e+53	
1.80506	-6.97423e+35	-1.06337e+54	
1.80506	-8.0882e+35	-1.32806e+54	
1.80506	-9.54642e+35	-1.70294e+54	
1.80506	-1.10712e+36	-2.12683e+54	
1.80506	-1.30673e+36	-2.72719e+54	
1.80506	-1.51544e+36	-3.40603e+54	
1.80506	-1.78866e+36	-4.36749e+54	
1.80506	-2.07436e+36	-5.45462e+54	
1.80506	-2.44834e+36	-6.99435e+54	
1.80506	-2.83941e+36	-8.73536e+54	
1.80506	-3.35132e+36	-1.12012e+55	
1.80506	-3.88662e+36	-1.39893e+55	
1.80506	-4.58733e+36	-1.79382e+55	
1.80506	-5.32005e+36	-2.24033e+55	
1.80506	-6.2792e+36	-2.87273e+55	
1.80506	-7.28215e+36	-3.5878e+55	
1.80506	-8.59504e+36	-4.60057e+55	
1.80506	-9.9679e+36	-5.74572e+55	
1.80506	-1.1765e+37	-7.36762e+55	
1.80506	-1.36442e+37	-9.20154e+55	
1.80506	-1.61041e+37	-1.17989e+56	
1.80506	-1.86763e+37	-1.47359e+56	
1.80506	-2.20435e+37	-1.88955e+56	
1.80506	-2.55644e+37	-2.35989e+56	
1.80506	-3.01734e+37	-3.02604e+56	
1.80506	-3.49928e+37	-3.77927e+56	
1.80506	-4.13017e+37	-4.84608e+56	
1.80506	-4.78986e+37	-6.05235e+56	
1.80506	-5.65343e+37	-7.76081e+56	
1.80506	-6.55643e+37	-9.69259e+56	
1.80506	-7.73848e+37	-1.24286e+57	
1.80506	-8.97452e+37	-1.55223e+57	
1.80506	-1.05925e+38	-1.99039e+57	
1.80506	-1.22844e+38	-2.48583e+57	
1.80506	-1.44992e+38	-3.18753e+57	
1.80506	-1.68151e+38	-3.98096e+57	
1.80506	-1.98467e+38	-5.1047e+57	
1.80506	-2.30167e+38	-6.37535e+57	
1.80506	-2.71664e+38	-8.17498e+57	
1.80506	-3.15055e+38	-1.02099e+58	
1.80506	-3.71857e+38	-1.30919e+58	
1.80506	-4.31252e+38	-1.63507e+58	
1.80506	-5.09002e+38	-2.09661e+58	
1.80506	-5.90303e+38	-2.61849e+58	
1.80506	-6.96728e+38	-3.35764e+58	
1.80506	-8.08014e+38	-4.19341e+58	
1.80506	-9.5369e+38	-5.37713e+58	
1.80506	-1.10602e+39	-6.71558e+58	
1.80506	-1.30542e+39	-8.61125e+58	
1.80506	-1.51393e+39	-1.07547e+59	
1.80506	-1.78688e+39	-1.37906e+59	
1.80506	-2.07229e+39	-1.72233e+59	
1.80506	-2.4459e+39	-2.2085e+59	
1.80506	-2.83658e+39	-2.75823e+59	
1.80506	-3.34798e+39	-3.53683e+59	
1.80506	-3.88274e+39	-4.4172e+59	
1.80506	-4.58276e+39	-5.66408e+59	
1.80506	-5.31475e+39	-7.07397e+59	
1.80506	-6.27294e+39	-9.0708e+59	
1.80506	-7.27489e+39	-1.13287e+60	
1.80506	-8.58648e+39	-1.45265e+60	
1.80506	-9.95796e+39	-1.81424e+60	
1.80506	-1.17533e+40	-2.32636e+60	
1.80506	-1.36306e+40	-2.90543e+60	
1.80506	-1.6088e+40	-3.72558e+60	
1.80506	-1.86577e+40	-4.65293e+60	
1.80506	-2.20215e+40	-5.96636e+60	
1.80506	-2.55389e+40	-7.45148e+60	
