0	0	9	
0.01	0.09	9	
0.055	0.495	8.99995	
0.0712295	0.641061	8.99935	
0.0936642	0.842892	8.98994	
0.116215	1.04502	8.91329	
0.130017	1.16701	8.73582	
0.140156	1.25428	8.44766	
0.149964	1.33487	7.93952	
0.158728	1.40143	7.19564	
0.166729	1.45524	6.19732	
0.174731	1.49966	4.84431	
0.181209	1.52677	3.48954	
0.187688	1.54445	1.94325	
0.193425	1.55142	0.473426	
0.199163	1.54984	-1.01958	
0.2049	1.53981	-2.46305	
0.210638	1.5218	-3.7928	
0.216375	1.4966	-4.96287	
0.222666	1.46188	-6.035	
0.229477	1.41754	-6.94547	
0.236954	1.36271	-7.67578	
0.245333	1.29593	-8.22434	
0.254992	1.21448	-8.60345	
0.2666	1.11308	-8.83633	
0.281577	0.979696	-8.95463	
0.304661	0.772357	-8.9958	
0.332101	0.525426	-8.99991	
0.36752	0.206654	-9	
0.43112	-0.365744	-9	
0.453676	-0.568745	-8.9998	
0.47472	-0.758114	-8.99652	
0.497412	-0.962007	-8.96221	
0.519084	-1.15463	-8.76291	
0.528317	-1.23458	-8.53077	
0.538498	-1.31928	-8.06394	
0.547434	-1.38849	-7.37333	
0.555583	-1.44496	-6.42819	
0.563732	-1.49228	-5.12209	
0.570305	-1.52172	-3.79731	
0.576879	-1.54174	-2.26356	
0.582728	-1.55068	-0.779694	
0.588578	-1.55078	0.74369	
0.594428	-1.54205	2.22936	
0.600278	-1.52491	3.60686	
0.606128	-1.50017	4.82403	
0.61236	-1.46659	5.91304	
0.619101	-1.42345	6.84446	
0.626487	-1.36996	7.59702	
0.63474	-1.30474	8.16721	
0.644216	-1.22528	8.56582	
0.655535	-1.12673	8.81489	
0.669972	-0.998374	8.94518	
0.691789	-0.802525	8.99384	
0.718418	-0.562911	8.99983	
0.752087	-0.259886	9	
0.808584	0.248588	9	
0.848566	0.608418	8.99962	
0.867671	0.780329	8.99535	
0.890897	0.988901	8.95018	
0.909696	1.15578	8.76052	
0.91894	1.23578	8.52607	
0.929102	1.32028	8.05647	
0.938027	1.38932	7.3626	
0.946167	1.44561	6.41414	
0.954307	1.49275	5.10504	
0.960874	1.52205	3.7783	
0.967441	1.54192	2.24365	
0.973284	1.55073	0.760509	
0.979127	1.55073	-0.761097	
0.98497	1.54192	-2.2442	
0.990813	1.52472	-3.61875	
0.996656	1.49994	-4.83297	
1.00289	1.4663	-5.92091	
1.00964	1.42308	-6.851	
1.01703	1.3695	-7.60214	
1.02529	1.30418	-8.17095	
1.03478	1.22459	-8.5683	
1.04611	1.12587	-8.81632	
1.06058	0.997205	-8.94582	
1.08251	0.800359	-8.99401	
1.10919	0.560257	-8.99984	
1.14298	0.256174	-9.00001	
1.19993	-0.256346	-9.00001	
1.23774	-0.596686	-8.99969	
1.25696	-0.769642	-8.99595	
1.27999	-0.976463	-8.95612	
1.3006	-1.1595	-8.75258	
1.3097	-1.23818	-8.5165	
1.31985	-1.32242	-8.04011	
1.32875	-1.39108	-7.33935	
1.33687	-1.44702	-6.3837	
1.34499	-1.49377	-5.06815	
1.35154	-1.52275	-3.73723	
1.3581	-1.54231	-2.20072	
1.36392	-1.55085	-0.719199	
1.36975	-1.55062	0.798537	
1.37558	-1.54162	2.2761	
1.38141	-1.5243	3.64428	
1.38724	-1.49946	4.85215	
1.39348	-1.46566	5.9378	
1.40024	-1.42228	6.86502	
1.40764	-1.36852	7.6131	
1.41592	-1.30298	8.17893	
1.42543	-1.22312	8.57358	
1.43681	-1.12402	8.81935	
1.45135	-0.994682	8.94718	
1.47352	-0.795635	8.99436	
1.50032	-0.554463	8.99986	
1.53437	-0.248037	9.00001	
1.59232	0.273549	9.00001	
1.62634	0.579677	8.99977	
1.64583	0.75512	8.99666	
1.66862	0.959894	8.96304	
1.6903	1.15259	8.76713	
1.69959	1.23313	8.5364	
1.70978	1.31801	8.07345	
1.71874	1.38745	7.38691	
1.7269	1.44412	6.44602	
1.73506	1.49167	5.14374	
1.74164	1.5213	3.82147	
1.74822	1.5415	2.28888	
1.75408	1.5506	0.804121	
1.75994	1.55085	-0.721497	
1.7658	1.54222	-2.21041	
1.77165	1.52516	-3.59166	
1.77751	1.50045	-4.81259	
1.78374	1.46697	-5.90296	
1.79048	1.42393	-6.83608	
1.79785	1.37055	-7.59046	
1.8061	1.30545	-8.16243	
1.81556	1.22615	-8.56266	
1.82686	1.12783	-8.81307	
1.84125	0.999864	-8.94436	
1.86293	0.805266	-8.99364	
1.88949	0.566267	-8.99982	
1.92301	0.264567	-9.00001	
1.97895	-0.238884	-9.00001	
2	-0.428327	-9	
